type,original_title,title,overview,release_date,popularity,vote_average,genres,ott_platforms
movie,The Belgian Wave,The Belgian Wave,,2023-12-13,1.533,6.0,코미디,
movie,Stay,Stay,,2025-02-04,1.361,0.0,드라마,
movie,Entre a Chave e a Parede,Entre a Chave e a Parede,,2025-02-04,1.611,0.0,"드라마, 스릴러",
movie,A Christmas in New Hope,A Christmas in New Hope,,2024-12-21,0.992,8.0,"로맨스, 코미디, TV 영화",
movie,The House From...,The House From...,,2024-10-28,0.992,0.0,다큐멘터리,
movie,数分間のエールを,수 분간의 응원을,"고등학생인 아사야 카나타는 뮤비(뮤직비디오) 제작에 몰두해 있었다. 어느 날 밤, 영상의 모티브를 찾아 거리로 나간 카나타는 빗속에서 거리 공연을 하던 여성과 만났고 그녀의 노래에 충격을 받는다. '이 노래의 뮤비를 만들고 싶다, 내가 기다려온 건 이 곡이다' 그 노랫소리와 감정을 부딪치며 노래하는 모습에 감동을 받은 카나타. 그리고 다음 날, 카나타는 교단에 선 신임 교사를 보고 놀란다. 교단에 선 오리에 유는 전날 밤, 카나타의 마음을 움직인 그 가수였다. 창작을 시작하고 그 즐거움을 양식 삼아 다음으로 나아가는 카나타와 창작을 포기하고 그 괴로움에서 벗어나 다른 길을 걷기 시작한 유. 두 사람이 만든 작품은, 서로에게 무엇을 가져다 줄 것인가.",2024-06-14,0.992,8.0,"애니메이션, 드라마, 음악",
movie,آتش و گلستان,آتش و گلستان,,2025-02-04,1.361,0.0,다큐멘터리,
movie,Tavşan İmparatorluğu,Tavşan İmparatorluğu,,2024-11-14,0.992,0.0,드라마,
movie,How to Disappear,How to Disappear,,2024-10-16,0.992,0.0,,
movie,हमारे बारह,हमारे बारह,,2024-06-21,1.328,0.0,드라마,
movie,Star Academy : après la vie de château,Star Academy : après la vie de château,,2024-02-10,1.05,0.0,다큐멘터리,
movie,Honeymoon,Honeymoon,,2024-01-12,1.346,5.6,드라마,
movie,Majas løfte,Majas løfte,,2024-02-20,1.111,5.5,스릴러,
movie,భీమా,భీమా,,2024-03-08,0.991,2.7,"액션, 판타지",
movie,Flipping for Christmas,Flipping for Christmas,,2023-11-03,0.991,6.2,"TV 영화, 코미디, 로맨스",
movie,Merry Magic Christmas,Merry Magic Christmas,,2023-12-10,0.991,4.7,"TV 영화, 코미디, 로맨스",
movie,The Contract,The Contract,,2024-11-14,0.991,0.0,스릴러,
movie,Saýara,복수는 사야라처럼,"투르크메니스탄 출신의 사야라는 헬스장에서 청소 일을 하는 조용한 성격의 소녀다. 어느 날 새벽, 외출했던 사야라의 언니가 정치적 영향력을 가진 부유층 자제들에게 살해당하는 사건이 발생한다. 사야라는 어릴 적 아버지의 가르침을 기억하며 언니를 살해한 사람들과 연관 있는 자들을 모조리 찾아 나서며 복수의 서막을 알리는데…",2024-06-21,0.991,4.5,"범죄, 스릴러",wavve
movie,Saint Clare,세인트 클레어,,2024-07-12,0.991,0.0,"스릴러, 공포",
movie,Lluvia,Lluvia,,2025-01-30,1.37,0.0,드라마,
movie,Rorschach,Rorschach,,2024-11-08,1.186,0.0,"미스터리, 스릴러",
movie,Mi hermano Ali,Mi hermano Ali,,2024-11-22,1.215,0.0,다큐멘터리,
movie,Γυάλα,Γυάλα,,2023-11-03,0.99,3.7,미스터리,
movie,『HUNTER×HUNTER』THE STAGE 2,『HUNTER×HUNTER』THE STAGE 2,,2024-04-14,0.989,0.0,,
movie,Tři princezny,Tři princezny,,2024-12-24,1.111,3.0,"가족, 판타지",
movie,প্রাকৃতজন,প্রাকৃতজন,,2025-01-30,1.119,0.0,,
movie,不差钱,불차전 : 돈이 모자라진 않아,"남자 주인공 정다레이는 항상 물질적인 것을 추구하고 자신에게 만족하지 않는 여자 주인공 아내를 지키기 위해 복권에 당첨되는 척한다.  하지만 남편을 잃었다고 생각한 생사의 위기에 직면하자 갑자기 돈은 그다지 중요하지 않으며, 모두가 서로를 배려하는 행복하고 화목한 가정에서 평범하고 충만한 삶이 진정으로 원하는 것임을 깨닫게 된다. 어른들의 세상은 복잡하고 헤쳐 나가기 어려워 유혹과 시련을 견딜 수 있는 영혼만이 진정으로 성숙하다고 말할 수 있다.",2024-12-07,0.989,1.0,"코미디, 드라마, 로맨스",
movie,Klitschko: More Than a Fight,Klitschko: More Than a Fight,,2024-06-12,0.989,7.25,다큐멘터리,
movie,O.C.D. (Obsessor Coercio Deus),O.C.D. (Obsessor Coercio Deus),,2024-09-21,0.989,8.5,"코미디, 스릴러",
movie,Hiver,Hiver,,2023-12-12,0.989,0.0,,
movie,Брат 3,Брат 3,,2024-02-01,1.388,5.8,"범죄, 드라마, 액션, 코미디",
movie,Coffee With A Killer,Coffee With A Killer,,2025-01-30,1.619,0.0,"코미디, 스릴러",
movie,Die TikTok-Armee der AfD,Die TikTok-Armee der AfD,,2025-02-17,2.304,0.0,"다큐멘터리, TV 영화",
movie,Kayla's Kin,Kayla's Kin,,2024-01-17,1.546,0.0,,
movie,AKTOR: Take One,AKTOR: Take One,,2025-01-31,1.158,0.0,,
movie,Central and Remote,Central and Remote,,2025-01-25,1.213,0.0,드라마,
movie,Осколки,Осколки,,2024-10-20,0.988,0.0,다큐멘터리,
movie,Torun Davası,Torun Davası,,2024-04-19,0.988,0.0,코미디,
movie,La Sudestada,La Sudestada,,2024-08-15,2.304,0.0,"드라마, 스릴러",
movie,Vahşetin Yeni Düzeni,Vahşetin Yeni Düzeni,,2024-10-10,0.987,0.0,드라마,
movie,島嶼協奏曲,島嶼協奏曲,,2024-07-08,0.987,0.0,드라마,
movie,Deus-e-Meio,Deus-e-Meio,,2024-07-19,0.987,0.0,다큐멘터리,
movie,The Real Red Tails,The Real Red Tails,,2024-06-03,0.987,7.5,다큐멘터리,
movie,Pula,Pula,,2024-05-03,0.987,6.0,"범죄, 드라마, 스릴러",Netflix
movie,The Beast Inside,The Beast Inside,,2024-12-03,0.987,0.0,"공포, 스릴러",
movie,The Jealous Ex,The Jealous Ex,,2024-12-08,0.986,1.0,스릴러,
movie,Talking About the Sky,Talking About the Sky,,2025-01-24,1.187,0.0,"드라마, 음악",
movie,Post Malone: On His Terms,Post Malone: On His Terms,,2025-01-01,1.191,7.5,"다큐멘터리, 음악",
movie,Dobra djeca,Dobra djeca,,2024-10-11,0.986,0.0,드라마,
movie,Alien Weaponry,Alien Weaponry,,2025-02-06,1.75,0.0,"다큐멘터리, 음악",
movie,草莓蛋糕,草莓蛋糕,,2024-10-01,1.134,0.0,,
movie,Would You Still Love Me If I Were a Worm?,Would You Still Love Me If I Were a Worm?,,2023-10-14,0.985,0.0,"드라마, 로맨스",
movie,Immortals,Immortals,,2024-03-15,0.985,0.0,다큐멘터리,
movie,法廷遊戯,법정유희,,2023-11-10,0.985,4.0,미스터리,
movie,Seeds ,Seeds ,,2024-10-25,1.192,7.0,"코미디, 공포, 스릴러",
movie,Doctor Jekyll,닥터 지킬,,2023-10-27,0.985,4.9,공포,
movie,Act Super Naturally,Act Super Naturally,,2025-01-18,1.069,0.0,코미디,
movie,At Your Service,At Your Service,,2025-02-11,2.095,10.0,코미디,
movie,Nuestra Tierra,Nuestra Tierra,,2025-01-31,1.157,0.0,다큐멘터리,
movie,Missionary,Missionary,,2024-12-13,0.985,6.0,,
movie,ನೋಡಿದವರು ಏನಂತರೆ,ನೋಡಿದವರು ಏನಂತರೆ,,2025-01-31,1.158,0.0,드라마,
movie,NXT Deadline 2024,NXT Deadline 2024,,2024-12-07,0.985,8.2,"가족, 액션",
movie,รถเหลืองคันนี้ไม่ได้อยู่ในระนาบขนส่งสาธารณะ,รถเหลืองคันนี้ไม่ได้อยู่ในระนาบขนส่งสาธารณะ,,2025-02-06,1.499,0.0,다큐멘터리,
movie,سلمي,سلمي,,2024-11-15,0.985,0.0,드라마,
movie,Goodbye Goose Guy,Goodbye Goose Guy,,2025-01-31,1.157,0.0,"코미디, 드라마",
movie,CONTACTS,CONTACTS,,2025-01-20,0.984,10.0,"SF, 드라마",
movie,თოვლი ჩემს ეზოში,თოვლი ჩემს ეზოში,,2025-01-30,1.619,0.0,드라마,
movie,Blackbox Ukraine: Kampf um die Geschichte,Blackbox Ukraine: Kampf um die Geschichte,,2024-02-20,1.64,7.7,"다큐멘터리, 역사, TV 영화",
movie,Hiver 54 : L'Abbé Pierre et l'insurrection de la bonté,Hiver 54 : L'Abbé Pierre et l'insurrection de la bonté,,2024-01-20,0.984,8.0,다큐멘터리,
movie,Tehachapi,테하차피,,2024-06-12,1.113,7.6,"다큐멘터리, 드라마",
movie,Ian Karmel: Comfort Beyond God’s Foresight,Ian Karmel: Comfort Beyond God’s Foresight,,2025-02-04,1.359,0.0,코미디,
movie,De Onzichtbaren,De Onzichtbaren,,2024-11-14,0.983,0.0,다큐멘터리,
movie,유림,유림,"수능을 끝낸 열아홉의 겨울. 유림은 파탄 난 가정을 탈출한 단짝 친구 선미와 거리를 헤맨다. 다큐멘터리 터치로 시작해 병원과 금은방, 선생님의 집 앞에 이르는 두 소녀의 여정에 절박하고 절절한 마음이 담긴다.",2024-10-06,0.983,0.0,,
movie,The Killer Inside: The Ruth Finley Story,The Killer Inside: The Ruth Finley Story,,2024-06-29,0.983,5.0,"스릴러, TV 영화",
movie,The Serena Variations,The Serena Variations,,2024-01-18,0.983,0.0,스릴러,
movie,"Ó Paí, Ó 2","Ó Paí, Ó 2",,2023-11-23,1.579,5.333,"코미디, 드라마",Amazon Prime Video
movie,Воља синовљева,Воља синовљева,,2024-11-28,1.009,10.0,"액션, SF",
movie,الملاكم,الملاكم,,2025-01-25,1.213,0.0,드라마,
movie,Moral Support,Moral Support,,2024-06-09,1.323,0.0,애니메이션,
movie,Parque de Diversões,Parque de Diversões,,2025-01-30,1.369,0.0,드라마,
movie,The Michoacan File,The Michoacan File,,2023-10-21,0.983,0.0,,
movie,Siete días en mayo,Siete días en mayo,,2025-01-31,1.157,0.0,다큐멘터리,
movie,Like Tears in Rain,Like Tears in Rain,,2024-09-22,1.156,8.0,다큐멘터리,
movie,Cursed in Baja,Cursed in Baja,,2024-08-23,0.982,7.0,"범죄, 공포, 스릴러",
movie,She Came Back,She Came Back,,2024-04-12,1.368,10.0,"공포, 스릴러, 드라마",
movie,Holger und ich.,Holger und ich.,,2025-02-06,1.497,0.0,다큐멘터리,
movie,Yeras Fiteh,Yeras Fiteh,,2025-01-31,1.156,0.0,스릴러,
movie,Не затваряй очи,Не затваряй очи,,2025-01-31,1.156,0.0,드라마,
movie,The Hound of the Baskervilles,The Hound of the Baskervilles,,2023-12-25,0.982,8.0,"드라마, 미스터리, 음악",
movie,Estcube-2.X: kümme aastat tähtedeni,Estcube-2.X: kümme aastat tähtedeni,,2025-02-06,1.497,0.0,다큐멘터리,
movie,绣春刀：诛邪,수춘도: 주사,"명나라 천계 연간, 조정은 당파 분쟁으로 환관들이 횡행한다. 어느 날 밤, 엄당 패거리 최사가 저택에서 기괴한 죽는다. 그러하자 위충현은 이에 크게 진노하여 금의위에게 이 일을 철저히 조사하라고 명한다. 하여 천호 서반성은 금의위 소기 초묵을 파견하여 조사하게 하였으나 정의심이 깊어 엄당과 한패가 되고 싶지 않았던 초묵은 마지못해 받아들인다. 하지만 사건을 파고들수록 점차 사건의 배후에 가려진 거대한 음모가 드러나게 된다.",2024-12-25,0.981,0.0,"액션, 드라마",
movie,Until the Orchid Blooms,Until the Orchid Blooms,,2024-11-15,0.981,0.0,다큐멘터리,
movie,風流少女殺人事件,風流少女殺人事件,,2024-09-22,0.981,8.0,,
movie,허밍,허밍,"곧 재개발을 앞두고 있는 녹음실을 빼 줘야 하는 성현, 이때 1년 전 작업을 했던 감독에게 믹싱 제안을 받게 된다. 해당 영화의 배우, 미정은 이미 죽은 지 오래고 이에 대한 대역을 무명배우 민영이 맡게 된다. 후시녹음 당일, 감독은 오지 않고 성현과 민영, 단둘만이 남게 된다.",2024-10-06,0.981,0.0,"드라마, 미스터리",
movie,Loyalty Cards: Are They Worth It?,Loyalty Cards: Are They Worth It?,,2024-01-10,0.981,0.0,다큐멘터리,
movie,Wind,Wind,,2025-01-31,1.156,0.0,드라마,
movie,The Bouncer,The Bouncer,,2024-10-15,0.98,4.3,"액션, 스릴러, 범죄",
movie,CycleMahesh,CycleMahesh,,2024-11-14,0.98,0.0,다큐멘터리,
movie,Vial,Vial,,2024-10-30,0.98,0.0,,
movie,Sang Pengadil,Sang Pengadil,,2024-10-24,1.16,0.0,"드라마, 스릴러, 액션, 범죄",
movie,Micro Budget,Micro Budget,,2024-08-24,0.98,8.0,코미디,
movie,Chapter X,Chapter X,,2023-11-07,0.98,3.0,"공포, 판타지, 드라마",
movie,10 pasimatymų,10 pasimatymų,,2024-08-02,1.872,5.0,"코미디, 로맨스",
movie,లవ్ మీ ఇఫ్ యు డేర్,లవ్ మీ ఇఫ్ యు డేర్,,2024-05-25,1.127,4.0,"로맨스, 판타지, 공포",
movie,Elon Musk’s Twitter Takeover,Elon Musk’s Twitter Takeover,,2023-10-10,0.98,8.5,"다큐멘터리, TV 영화",
movie,プロミスト・ランド,プロミスト・ランド,,2024-06-14,1.573,0.0,드라마,
movie,The Lost Ship,The Lost Ship,,2024-12-23,1.573,0.0,"역사, 미스터리, 액션, 스릴러",
movie,Idris Elba: Our Knife Crime Crisis,Idris Elba: Our Knife Crime Crisis,,2025-01-29,1.61,10.0,"범죄, 다큐멘터리",
movie,The Action Man,The Action Man,,2024-10-23,0.979,0.0,다큐멘터리,
movie,Stealing Giants,Stealing Giants,,2024-10-06,0.979,0.0,다큐멘터리,
movie,Arap Kadri,Arap Kadri,,2024-04-19,0.979,6.0,"코미디, 모험",
movie,افسانه سپهر,افسانه سپهر,,2025-02-06,1.747,0.0,,
movie,"The Cure: Show of a Lost World Live at Troxy, London","The Cure: Show of a Lost World Live at Troxy, London",,2024-11-01,0.979,0.0,음악,
movie,The Man You Don't Know,The Man You Don't Know,,2024-10-25,1.721,5.5,다큐멘터리,
movie,Good Men,Good Men,,2024-10-04,0.979,0.0,다큐멘터리,
movie,Ici et puis partout,Ici et puis partout,,2025-02-06,1.497,0.0,다큐멘터리,
movie,Matti Nykänen,Matti Nykänen,,2025-02-06,1.747,0.0,다큐멘터리,
movie,Enquête parallèle : Un crime presque parfait,Enquête parallèle : Un crime presque parfait,,2025-01-04,0.978,5.5,"범죄, TV 영화",
movie,2025浙江卫视跨年晚会,2025浙江卫视跨年晚会,,2024-12-31,1.623,0.0,음악,
movie,An American Masquerade,An American Masquerade,,2024-10-10,0.978,0.0,"코미디, 범죄",
movie,Destined 2: Christmas Once More,Destined 2: Christmas Once More,,2023-10-14,1.054,8.389,"TV 영화, 코미디, 로맨스",
movie,Faces of Calamity: The Movie,Faces of Calamity: The Movie,,2025-02-06,2.026,9.0,공포,
movie,സ്വർഗം,സ്വർഗം,,2024-11-08,0.977,1.0,"가족, 드라마",Sun Nxt
movie,BINI Chapter 2: Here With You,BINI Chapter 2: Here With You,,2024-11-08,0.977,0.0,"다큐멘터리, 음악",
movie,Schock,Schock,,2023-10-20,1.364,5.364,"드라마, 스릴러",
movie,عيون غزة,عيون غزة,,2024-11-14,0.977,0.0,다큐멘터리,
movie,Memorias de un cuerpo que arde,타오르는 몸의 기억들,,2024-07-11,2.279,6.0,드라마,
movie,Подвал господина Гринберга,Подвал господина Гринберга,,2023-10-19,0.977,4.333,"범죄, 스릴러",
movie,Adiós al amigo,Adiós al amigo,,2024-10-11,1.393,0.0,서부,
movie,The Ritual,The Ritual,,2024-01-01,0.976,0.0,공포,
movie,Le Coffre,Le Coffre,,2023-10-23,0.976,5.5,"코미디, 판타지",
movie,Mian mian ju dao,Mian mian ju dao,,2024-08-19,0.976,0.0,다큐멘터리,
movie,Rehber,Rehber,,2024-10-10,1.142,0.0,드라마,
movie,História do Amor,História do Amor,,2024-05-29,0.976,0.0,드라마,
movie,Kouté vwa,Kouté vwa,,2024-08-13,0.976,8.0,드라마,
movie,RED,RED,,2024-05-03,1.121,4.0,"공포, 드라마",
movie,おまえの罪を自白しろ,おまえの罪を自白しろ,,2023-10-20,1.154,5.5,미스터리,
movie,आत्मपॅम्फ्लेट,आत्मपॅम्फ्लेट,,2023-10-06,0.976,5.8,"코미디, 로맨스",
movie,Antero Varovainen ja onnenkivi,Antero Varovainen ja onnenkivi,,2023-10-13,0.976,5.5,"가족, 판타지",
movie,길위에 김대중,길위에 김대중,"목포의 제일 가는 청년사업가 김대중. 탄탄대로를 걷던 그의 눈에 들어온 것은 이념의 정치에 희생되던 무고한 국민들이었다. 국민의 정치, 민주주의가 뿌리내린 세상을 만들기 위해 김대중은 정치인이 되기로 결심한다. 보장된 미래를 뒤로 하고 파란곡절의 길 위에 첫 발걸음을 내딛은 그 선택의 대가는 납치, 살해 위협, 투옥과 사형선고가 되어 그를 뒤흔들지만 죽음을 선고 받은 마지막 순간에서도 김대중은 조금의 흔들림 없이 외쳤다. 다섯 번의 죽을 고비를 넘긴 사형수, 네 번의 국회의원 선거와 세 번의 대선 낙선을 거친 '낙선전문가' 김대중 대통령의 일생이 대한민국 현대사 위로 아로새겨진다.",2024-01-10,0.975,8.2,"다큐멘터리, 역사",Watcha
movie,Trapped,Trapped,,2025-02-02,1.806,7.5,"액션, 미스터리, 스릴러, 드라마",
movie,As We Speak: Rap Music on Trial,As We Speak: Rap Music on Trial,,2024-01-22,0.974,10.0,"음악, 다큐멘터리",
movie,Following Yonder Star,Following Yonder Star,,2024-12-15,1.333,5.8,"TV 영화, 코미디, 로맨스",
movie,The Prophet,The Prophet,,2024-12-31,0.974,0.0,"공포, 드라마",
movie,Cruise Ship Murder,Cruise Ship Murder,,2024-05-25,1.405,4.0,"스릴러, 범죄, TV 영화",
movie,Os Papéis do Inglês,Os Papéis do Inglês,,2024-10-29,0.974,6.2,드라마,
movie,भारत पुत्र को ट्रॉय करें,भारत पुत्र को ट्रॉय करें,,2024-07-26,0.974,0.0,"모험, 드라마, 가족",
movie,Tapis Rouge Gala Des Pièces Rouge,Tapis Rouge Gala Des Pièces Rouge,,2025-01-28,1.045,0.0,,
movie,Kevin James Doyle: Diary of a Bald Kid,Kevin James Doyle: Diary of a Bald Kid,,2025-01-01,0.973,1.5,코미디,
movie,The Last Book Buy,The Last Book Buy,,2024-10-23,0.973,0.0,,
movie,"We'll live through the long, long days and through long nights.","We'll live through the long, long days and through long nights.",,2024-06-30,0.973,0.0,드라마,
movie,La primera mirada: historia de una escuela de cine,La primera mirada: historia de una escuela de cine,,2024-04-07,0.973,0.0,"다큐멘터리, 역사",
movie,Letzter Jodler,Letzter Jodler,,2024-11-06,0.973,8.0,범죄,
movie,Ayşe,Ayşe,,2024-10-06,0.973,0.0,드라마,
movie,Trump and a New Era of Political Violence,Trump and a New Era of Political Violence,,2024-09-17,0.973,0.0,다큐멘터리,
movie,Mango,Mango,,2024-02-03,0.973,4.0,드라마,
movie,Film Is Dead. Long Live Film!,Film Is Dead. Long Live Film!,,2024-03-28,0.973,8.0,다큐멘터리,
movie,کارزار,کارزار,,2025-01-30,1.115,0.0,드라마,
movie,Desired by My Unknown Husband,Desired by My Unknown Husband,,2024-12-31,0.972,0.0,"로맨스, 드라마",
movie,Freediver,Freediver,,2024-12-06,0.972,8.5,다큐멘터리,
movie,फुलवंती,फुलवंती,,2024-10-11,0.972,6.0,드라마,
movie,Aiming High,Aiming High,,2024-10-04,0.972,0.0,다큐멘터리,
movie,斗破苍穹3：除恶,斗破苍穹3：除恶,,2024-05-02,2.268,6.75,"모험, 액션, 판타지",
movie,火线狙击,火线狙击,,2024-04-23,1.058,0.0,"액션, 범죄, 드라마",Watcha
